,level_0,Unnamed: 0,index,uid,date,time,secchi,lat,lon,Provider,blue,green,red,pan,nir,swir16,swir22,Image_name,predicted
1890,1890,1890,9919,Daniel_ETM_292,08/10/04,15:14:47,2.4,44.08353,-70.887568,LAGOS,0.003473451,0.005918413,0.00571758,0.007443659,0.005201504,0.001552203,0.001849027,LE07_L1TP_012029_20041008_20200915_02_T1,1.401145577430725
1891,1891,1891,9921,Daniel_ETM_12348,16/08/08,16:54:21,1.22,45.202475,-95.034867,LAGOS,0.005656146,0.012073885,0.007096647,0.009602877,0.006479683,0.001677482,0.000461004,LE07_L1TP_028029_20080816_20200913_02_T1,1.4280169010162354
1892,1892,1892,9926,Daniel_ETM_13075,31/07/11,17:04:03,2.7,47.494689,-94.599893,WQP,0.003995483,0.00720549,0.005228785,0.008436447,0.009011901,0.003356285,0.002101324,LE07_L1TP_029027_20110731_20200909_02_T1,1.4840930700302124
1893,1893,1893,9933,Daniel_ETM_13805,17/07/06,17:00:45,3.66,46.742889,-95.898071,LAGOS,0.008401604,0.01517414,0.010415005,0.012802434,0.009412147,0.005927958,0.005293299,LE07_L1TP_029027_20060717_20200913_02_T1,0.7025415897369385
1894,1894,1894,9941,Daniel_ETM_10842,26/09/11,16:58:02,3.5,46.68964,-94.254418,WQP,0.003198721,0.004893246,0.003431659,0.005270096,0.00372225,0.000189463,0.000552236,LE07_L1TP_028027_20110926_20200909_02_T1,2.6816625595092773
1895,1895,1895,9942,Daniel_ETM_13305,05/10/06,17:00:17,4.11,45.82789,-95.480526,LAGOS,0.004594469,0.008527282,0.00471664,0.006373546,0.00285123,0.000619182,0.000816288,LE07_L1TP_029028_20061005_20200913_02_T1,2.4884634017944336
1896,1896,1896,9956,Daniel_ETM_11926,15/07/02,16:53:09,4.72,46.438991,-94.241133,LAGOS,0.008553809,0.01089511,0.008173265,0.011677775,0.011347377,0.004933115,0.0044733,LE07_L1TP_028028_20020715_20200916_02_T1,3.0596201419830322
1897,1897,1897,9976,Daniel_ETM_11960,21/08/04,16:53:35,3.51,46.44723,-94.353886,LAGOS,0.002636657,0.005566215,0.003494987,0.005661753,0.004557745,0.002041391,0.001452258,LE07_L1TP_028028_20040821_20200915_02_T1,1.815901279449463
1898,1898,1898,9979,Daniel_ETM_2970,21/09/07,16:19:53,1.0,37.01028,-88.21611,WQP,0.008572383,0.012566846,0.00847544,0.009587474,0.006049129,0.001158481,0.000579043,LE07_L1TP_022034_20070921_20200913_02_T1,1.702589511871338
1899,1899,1899,10000,Daniel_ETM_1115,13/06/06,15:36:27,0.6,38.3525,-77.2051,WQP,0.010230485,0.015819283,0.012412358,0.013542537,0.009692017,0.004696605,0.003838565,LE07_L1TP_015033_20060613_20200914_02_T1,0.6653317213058472
1900,1900,1900,10011,Daniel_ETM_12982,26/08/09,17:00:45,4.57,47.264506,-94.659927,LAGOS,0.004277154,0.007616382,0.004441827,0.007166606,0.005717924,0.001769924,0.001299765,LE07_L1TP_029027_20090826_20200911_02_T1,2.483729362487793
1901,1901,1901,10012,Daniel_ETM_4910,11/08/02,16:34:26,3.6576,45.95027,-89.839325,LAGOS,0.004083251,0.005831541,0.004019444,0.006563359,0.005588424,0.001971494,0.001436982,LE07_L1TP_025028_20020811_20200916_02_T1,2.634194850921631
1902,1902,1902,10019,Daniel_ETM_1648,28/04/10,15:47:12,0.5,29.8395965,-81.5845822,WQP,0.00228754,0.004112024,0.004776247,0.006088084,0.005493634,0.002251215,0.002202543,LE07_L1TP_016039_20100428_20200911_02_T1,1.0258598327636719
1903,1903,1903,10028,Daniel_ETM_687,24/05/07,15:30:33,0.7,38.5807,-76.0587,WQP,0.007463636,0.013639635,0.00942356,0.009888683,0.005148765,0.001462457,0.000818506,LE07_L1TP_014033_20070524_20200913_02_T1,0.7470207214355469
1904,1904,1904,10036,Daniel_ETM_7369,03/06/01,16:48:18,3.81,45.573487,-93.440055,LAGOS,0.003038347,0.005492871,0.004101406,0.006137941,0.005870856,0.001638327,0.001583002,LE07_L1TP_027028_20010603_20200917_02_T1,1.7542874813079834
1905,1905,1905,10040,Daniel_ETM_1982,08/07/10,15:53:24,0.8,29.6870211,-81.6334792,WQP,0.005977991,0.007071884,0.006655283,0.008151111,0.005078666,-0.00022095,-0.000105932,LE07_L1TP_017039_20100708_20200911_02_T1,1.743890404701233
1906,1906,1906,10041,Daniel_ETM_11260,22/08/10,16:57:03,2.0,45.775012,-94.746444,WQP,0.003711416,0.00791242,0.004323842,0.007747534,0.006310315,0.001950171,0.001342248,LE07_L1TP_028028_20100822_20200910_02_T1,2.077289342880249
1907,1907,1907,10047,Daniel_ETM_13147,04/07/07,17:00:49,2.74,47.618079,-94.866953,LAGOS,0.008869941,0.01248398,0.010654875,0.012281865,0.011519101,0.006766235,0.006885855,LE07_L1TP_029027_20070704_20200913_02_T1,1.5310955047607422
1908,1908,1908,10055,Daniel_ETM_1265,23/03/17,15:48:39,1.1,38.88,-76.2515,WQP,0.005154256,0.006848836,0.004773906,0.005401122,0.002998826,0.00045207,0.000639242,LE07_L1TP_015033_20170323_20200831_02_T1,2.9142415523529053
1909,1909,1909,10059,Daniel_ETM_1050,17/10/11,15:39:45,1.2,38.1576,-76.598,WQP,0.005552724,0.010008443,0.006547474,,0.005344167,0.001909109,0.00146367,LE07_L1TP_015033_20111017_20200909_02_T1,1.4410028457641602
1910,1910,1910,10061,Daniel_ETM_12661,18/09/00,17:01:05,2.9,46.88266,-95.697647,LAGOS,0.003354873,0.006376612,0.004203133,0.006629302,0.004561486,0.000564456,0.000182852,LE07_L1TP_029027_20000918_20200917_02_T1,1.7902722358703613
1911,1911,1911,10078,Daniel_ETM_12894,14/09/16,17:13:17,2.7,47.0708,-95.7037,WQP,0.001930172,0.004432277,0.00263436,0.005225813,0.004134895,0.000667863,0.000804171,LE07_L1TP_029027_20160914_20200902_02_T1,2.2551841735839844
1912,1912,1912,10083,Daniel_ETM_11811,25/08/11,16:58:11,4.1,46.334173,-93.804431,LAGOS,0.002710757,0.0051587,0.002450245,0.004511643,0.003420314,0.000426806,-0.000206245,LE07_L1TP_028028_20110825_20200909_02_T1,3.5459885597229004
1913,1913,1913,10085,Daniel_ETM_9396,28/05/08,16:54:18,4.88,47.815963,-94.238708,LAGOS,0.001735049,0.004917941,0.002464382,0.004423322,0.002832053,0.00119318,0.000244747,LE07_L1TP_028027_20080528_20200912_02_T1,1.8163355588912964
1914,1914,1914,10103,Daniel_ETM_867,15/03/05,15:30:22,1.2,37.4868,-76.15633,WQP,0.008058703,0.009801139,0.006408152,0.00750452,0.003422217,0.001381337,0.001580642,LE07_L1TP_014034_20050315_20200914_02_T1,3.311184883117676
1915,1915,1915,10129,Daniel_ETM_8464,17/04/07,16:49:31,2.2,44.867912,-93.774448,WQP,0.002727135,0.005867282,0.003271564,0.004705047,0.002294596,0.000792198,0.00075052,LE07_L1TP_027029_20070417_20200913_02_T1,2.4109230041503906
1916,1916,1916,10135,Daniel_ETM_12367,13/08/01,16:54:03,1.22,45.222064,-94.259069,WQP,0.00261742,0.006958626,0.005438714,0.007038528,0.005446338,0.001824591,0.001321355,LE07_L1TP_028028_20010813_20200917_02_T1,0.9111153483390808
1917,1917,1917,10145,Daniel_ETM_4830,25/09/01,16:34:42,1.524,45.927551,-90.068659,LAGOS,0.001472197,0.005059579,0.005720069,0.005670123,0.004031462,0.000464141,0.000687129,LE07_L1TP_025028_20010925_20200917_02_T1,0.5794836282730103
1918,1918,1918,10170,Daniel_ETM_12773,26/08/09,17:00:45,6.4,46.997326,-94.980713,WQP,0.005205216,0.006813717,0.002843546,0.006256063,0.005963305,0.001126587,0.000982806,LE07_L1TP_029027_20090826_20200911_02_T1,3.6386759281158447
1919,1919,1919,10185,Daniel_ETM_213,16/09/16,15:22:51,8.4,45.19635167,-67.919445,WQP,0.001670524,0.003120067,0.002088597,0.004304432,0.004123525,0.000651652,0.000778814,LE07_L1TP_011028_20160916_20200902_02_T1,2.895266056060791
1920,1920,1920,10202,Daniel_ETM_6607,25/08/02,16:46:15,1.68,46.875452,-92.402855,LAGOS,0.001768874,0.005477757,0.003902893,0.005319009,0.003594438,0.000476878,0.000658137,LE07_L1TP_027027_20020825_20200916_02_T1,0.6504805088043213
1921,1921,1921,10206,Daniel_ETM_3363,17/06/02,16:28:11,5.4864,47.355471,-88.12691,LAGOS,0.003720657,0.004886172,0.002350623,0.005634497,0.004434767,0.000815592,0.00044074,LE07_L1TP_024027_20020617_20200916_02_T1,3.489190101623535
1922,1922,1922,10211,Daniel_ETM_613,13/05/09,15:29:06,2.8,44.9818461,-72.21634677,WQP,0.004669041,0.00668,0.004675799,,0.00560798,,,LE07_L1TP_014029_20090513_20200912_02_T1,2.415745258331299
1923,1923,1923,10217,Daniel_ETM_685,20/10/09,15:30:30,2.8,38.55728,-76.49402,WQP,0.00437439,0.005440465,0.003414938,0.005300811,0.001947503,-0.000110322,-0.000667846,LE07_L1TP_014033_20091020_20200911_02_T1,3.579617500305176
1924,1924,1924,10219,Daniel_ETM_5832,16/08/07,16:42:28,3.048,45.824176,-92.220994,LAGOS,0.003090117,0.006749259,0.004310557,0.00559593,0.004405908,0.001191361,0.001419941,LE07_L1TP_026028_20070816_20200913_02_T1,1.6281888484954834
1925,1925,1925,10227,Daniel_ETM_5108,06/10/99,16:39:18,2.9718,46.146694,-89.811671,LAGOS,0.001673262,0.006306381,0.003484357,0.005928369,0.002356875,0.000608266,0.000793715,LE07_L1TP_025028_19991006_20200918_02_T1,0.31837502121925354
1926,1926,1926,10241,Daniel_ETM_13444,26/08/03,16:59:21,3.05,45.989216,-95.41992,LAGOS,0.008181484,0.010241477,0.006901867,0.009290106,0.006073987,0.001307981,0.001914845,LE07_L1TP_029028_20030826_20200915_02_T1,3.186034679412842
1927,1927,1927,10248,Daniel_ETM_11776,15/05/03,16:53:30,3.96,46.296909,-95.69416,WQP,0.006347751,0.008609882,0.005076679,0.007441314,0.005183043,0.00276545,0.001833789,LE07_L1TP_028028_20030515_20200916_02_T1,2.713489532470703
1928,1928,1928,10253,Daniel_ETM_747,26/09/06,15:29:43,0.8,39.1076,-76.1345,WQP,0.004658036,0.008601274,0.006375788,0.007426161,0.004158275,,,LE07_L1TP_014033_20060926_20200914_02_T1,1.230778694152832
1929,1929,1929,10272,Daniel_ETM_4453,15/09/00,16:31:27,0.5334,43.754804,-89.202919,WQP,0.00393723,0.008353123,0.00757029,0.00861301,0.005146239,0.001409657,0.001588487,LE07_L1TP_024030_20000915_20200917_02_T1,0.935757040977478
1930,1930,1930,10274,Daniel_ETM_2756,15/08/11,16:21:07,2.286,45.998104,-84.924915,LAGOS,0.001759994,0.003731482,0.003157764,0.00451194,0.002660286,1.84e-05,0.00039114,LE07_L1TP_022028_20110815_20200909_02_T1,1.5573039054870605
1931,1931,1931,10275,Daniel_ETM_10106,09/10/10,16:56:43,4.7,47.408346,-94.745245,LAGOS,0.003046284,0.00536398,0.003459394,0.005707762,0.003830558,0.001028015,0.001023326,LE07_L1TP_028027_20101009_20200910_02_T1,2.531938076019287
1932,1932,1932,10278,Daniel_ETM_9617,08/07/11,16:57:55,4.1,46.954758,-94.283851,LAGOS,0.006120749,0.009460146,0.004388105,0.007077689,0.00487332,0.001023826,0.000546693,LE07_L1TP_028027_20110708_20200910_02_T1,3.1410250663757324
1933,1933,1933,10280,Daniel_ETM_1853,21/10/10,15:48:15,0.25,26.8833622,-80.9169258,WQP,0.008457118,0.010958438,0.010722585,0.010548957,0.007185058,0.001911862,0.001393482,LE07_L1TP_016041_20101021_20200911_02_T1,1.4956165552139282
1934,1934,1934,10285,Daniel_ETM_4811,22/08/12,16:41:28,4.2672,45.911349,-88.988393,LAGOS,0.004396157,0.007036912,0.004702782,0.008257734,0.007502889,0.002903411,0.001846902,LE07_L1TP_025028_20120822_20200908_02_T1,2.1196603775024414
1935,1935,1935,10288,Daniel_ETM_12916,26/08/03,16:58:57,3.51,47.121625,-95.750125,WQP,0.009240533,0.012552679,0.007082359,0.01040541,0.008232112,0.00265558,0.00136908,LE07_L1TP_029027_20030826_20200916_02_T1,2.1427245140075684
1936,1936,1936,10290,Daniel_ETM_1777,22/04/08,15:45:31,0.3,28.7893694,-81.6976778,WQP,0.00735385,0.015587837,0.010803467,0.013864264,0.008700837,0.002141145,0.001857192,LE07_L1TP_016040_20080422_20200912_02_T1,0.5039426684379578
1937,1937,1937,10312,Daniel_ETM_12906,22/07/08,16:59:53,3.51,47.078137,-95.527784,WQP,0.004329187,0.007594108,0.0048732,0.007138223,0.006418397,0.002489097,0.002059084,LE07_L1TP_029027_20080722_20200912_02_T1,2.0861363410949707
1938,1938,1938,10315,Daniel_ETM_11365,23/07/99,16:57:36,3.2,45.820374,-95.420323,LAGOS,0.003193705,0.006473704,0.003379291,0.006247855,0.00487182,0.001008412,0.000541958,LE07_L1TP_028028_19990723_20200918_02_T1,2.634194850921631
1939,1939,1939,10319,Daniel_ETM_7258,19/09/11,16:51:53,1.5,45.356543,-93.336178,LAGOS,0.002526104,0.006395309,0.004983807,0.006376807,0.004615381,0.000871953,0.000373568,LE07_L1TP_027028_20110919_20200909_02_T1,0.9937617182731628
1940,1940,1940,10322,Daniel_ETM_547,06/08/05,15:28:03,4.8000002,44.464741,-73.287532,LAGOS,0.002826826,0.003731656,0.002220714,0.003582716,0.002793479,0.000265108,0.00051986,LE07_L1TP_014029_20050806_20200914_02_T1,3.5506224632263184
1941,1941,1941,10327,Daniel_ETM_4484,17/08/01,16:29:42,3.2004,43.819996,-88.975845,WQP,0.00654476,0.010350297,0.006169779,0.008917205,0.007721278,0.003944246,0.002816355,LE07_L1TP_024029_20010817_20200917_02_T1,2.175711154937744
1942,1942,1942,10328,Daniel_ETM_6679,19/09/11,16:51:29,4.6,47.156787,-93.67078,LAGOS,0.006432119,0.009099519,0.003869957,0.007064719,0.004046631,0.000586167,0.000772093,LE07_L1TP_027027_20110919_20200909_02_T1,3.3395566940307617
1943,1943,1943,10329,Daniel_ETM_10819,10/09/11,16:58:06,3.2,46.669305,-94.284246,LAGOS,0.002077234,0.00473504,0.00232968,0.005619514,0.004068844,0.000415074,0.000497219,LE07_L1TP_028027_20110910_20200910_02_T1,2.777439594268799
1944,1944,1944,10332,Daniel_ETM_8238,12/08/09,16:49:11,1.52,45.436883,-94.337106,LAGOS,0.006925979,0.016037617,0.008765332,0.012890237,0.00910431,0.000943142,-0.000321965,LE07_L1TP_027028_20090812_20200911_02_T1,0.8489963412284851
1945,1945,1945,10336,Daniel_ETM_12763,30/09/10,17:02:47,3.7,46.976801,-95.654266,LAGOS,0.003159341,0.007588128,0.005525166,0.007178933,0.004504023,0.001769095,-0.000114967,LE07_L1TP_029027_20100930_20200910_02_T1,0.9179231524467468
1946,1946,1946,10354,Daniel_ETM_3007,24/06/07,16:24:33,2.7432,44.076389,-88.500003,WQP,0.005251513,0.00782024,0.005922797,0.007725113,0.005163811,0.001273554,0.001048476,LE07_L1TP_023029_20070624_20200913_02_T1,1.879448652267456
1947,1947,1947,10355,Daniel_ETM_11369,15/07/08,16:54:11,1.52,45.820374,-95.420323,LAGOS,0.006397042,0.013389402,0.006766432,0.009162472,0.005125543,0.00112937,0.000615324,LE07_L1TP_028028_20080715_20200912_02_T1,1.7391350269317627
1948,1948,1948,10358,Daniel_ETM_3854,27/07/99,16:33:20,1.3716,43.89519,-88.41975,WQP,0.002935048,0.0087157,0.005564311,0.006660758,0.003333103,-0.000312539,0.00019753,LE07_L1TP_024029_19990727_20200918_02_T1,0.2428196221590042
1949,1949,1949,10359,Daniel_ETM_11920,15/07/02,16:53:09,4.72,46.434199,-94.289705,WQP,0.00874655,0.010714959,0.008015556,0.010965734,0.010856672,0.004944168,0.003879379,LE07_L1TP_028028_20020715_20200916_02_T1,3.4600729942321777
1950,1950,1950,10367,Daniel_ETM_5737,28/07/12,16:47:21,0.6858,45.524018,-92.301235,LAGOS,0.004181052,0.009530546,0.007136656,0.009492719,0.008533017,0.002371268,0.002016733,LE07_L1TP_026028_20120728_20200908_02_T1,0.8860200047492981
1951,1951,1951,10376,Daniel_ETM_2818,21/05/09,16:18:33,5.4864,44.868576,-85.981315,LAGOS,0.007876871,0.008327559,0.004760404,0.007852936,0.006023908,0.003765834,0.003076676,LE07_L1TP_022029_20090521_20200912_02_T1,3.7640323638916016
1952,1952,1952,10389,Daniel_ETM_1752,03/05/06,15:45:28,0.25,28.6617222,-81.6046944,WQP,0.006143247,0.020442547,0.016139854,0.014545942,0.006157787,0.000501002,0.000625463,LE07_L1TP_016040_20060503_20200914_02_T1,0.40511566400527954
1953,1953,1953,10390,Daniel_ETM_6593,20/08/06,16:47:52,1.52,46.791361,-92.904342,LAGOS,0.001255656,0.004755607,0.004686779,0.005667998,0.004580984,0.000793424,-0.000219587,LE07_L1TP_027027_20060820_20200914_02_T1,0.6066288948059082
1954,1954,1954,10394,Daniel_ETM_12935,14/09/16,17:13:17,3.7,47.134273,-95.765102,WQP,0.002554849,0.005933371,0.003968372,0.005521623,0.004120003,0.000652966,-0.000124971,LE07_L1TP_029027_20160914_20200902_02_T1,1.3473929166793823
1955,1955,1955,10407,Daniel_ETM_567,07/10/16,15:41:26,5.7,44.474749,-73.23127217,WQP,0.002288708,0.003675622,0.002262534,0.004469734,0.003233013,0.000553909,0.000761028,LE07_L1TP_014029_20161007_20200901_02_T1,3.1243667602539062
1956,1956,1956,10416,Daniel_ETM_11370,22/08/10,16:57:03,3.51,45.820374,-95.420323,LAGOS,0.004017501,0.007039001,0.003985952,0.007189943,0.006150658,0.001100206,0.000497612,LE07_L1TP_028028_20100822_20200910_02_T1,2.7617130279541016
1957,1957,1957,10417,Daniel_ETM_5526,27/09/05,16:41:07,2.59,47.874183,-90.466542,LAGOS,0.001283687,0.004263881,0.003310087,0.00445251,0.00302905,0.000581029,-0.00025864,LE07_L1TP_026027_20050927_20200914_02_T1,0.8091347217559814
1958,1958,1958,10420,Daniel_ETM_1450,01/11/05,15:36:12,1.0,37.81158,-76.71195,WQP,0.008184392,0.013270854,0.01041143,0.012450927,0.00753462,0.003948729,0.004697876,LE07_L1TP_015034_20051101_20200914_02_T1,0.8296409845352173
1959,1959,1959,10422,Daniel_ETM_9701,28/05/08,16:54:18,5.49,46.978155,-94.565536,WQP,0.003099066,0.004405109,0.002089041,0.004105292,0.003493716,0.000897905,0.000471525,LE07_L1TP_028027_20080528_20200912_02_T1,3.68322491645813
1960,1960,1960,10429,Daniel_ETM_830,07/12/09,15:31:31,1.0,37.06237,-75.99937,WQP,0.018604161,0.021409031,0.013004513,0.012678518,0.004348015,0.002094146,0.001048557,LE07_L1TP_014034_20091207_20200911_02_T1,0.8262221813201904
1961,1961,1961,10435,Daniel_ETM_961,30/10/01,15:28:55,1.0,38.19685,-75.97321,WQP,0.012103309,0.015335266,0.010584524,0.011356234,0.005137338,0.001510563,0.000759332,LE07_L1TP_014033_20011030_20200917_02_T1,1.3789243698120117
1962,1962,1962,10436,Daniel_ETM_12320,22/08/10,16:57:27,0.8,45.183493,-94.841452,WQP,0.008273294,0.017947037,0.011385788,0.01573455,0.01139636,0.003361911,0.002937921,LE07_L1TP_028029_20100822_20200910_02_T1,0.7032999992370605
1963,1963,1963,10441,Daniel_ETM_3316,05/07/11,16:28:13,0.1524,44.009994,-88.412706,LAGOS,0.003436797,0.007201281,0.005675916,0.00769164,0.004305542,0.001946721,0.00216108,LE07_L1TP_023029_20110705_20200909_02_T1,1.308403730392456
1964,1964,1964,10448,Daniel_ETM_10136,30/08/07,16:54:19,6.71,47.423875,-93.523475,LAGOS,0.002761284,0.004203879,0.00201375,0.004479686,0.003545983,0.000406782,0.000617068,LE07_L1TP_028027_20070830_20200913_02_T1,3.7846689224243164
1965,1965,1965,10457,Daniel_ETM_11506,21/08/04,16:53:35,1.22,45.906082,-95.111607,LAGOS,0.003772877,0.011005274,0.007829828,0.010515295,0.008448824,0.001267302,0.001045209,LE07_L1TP_028028_20040821_20200915_02_T1,0.2809620201587677
1966,1966,1966,10469,Daniel_ETM_6576,27/05/10,16:49:57,3.2,48.458187,-92.965132,WQP,0.00153598,0.003305176,0.002499109,,0.003968607,0.0004056,0.000982037,LE07_L1TP_027026_20100527_20200911_02_T1,1.7536396980285645
1967,1967,1967,10487,Daniel_ETM_528,17/06/16,15:41:14,7.5,44.12615395,-73.41237004,WQP,0.001683792,0.003275095,0.001169374,0.00344473,0.002698725,-0.000267089,0.00023097,LE07_L1TP_014029_20160617_20200902_02_T1,3.9990291595458984
1968,1968,1968,10500,Daniel_ETM_10677,27/08/12,17:00:02,2.4,46.549927,-94.076032,WQP,0.005233757,0.010157575,0.006275626,0.007811074,0.004909518,0.001349571,0.000696652,LE07_L1TP_028028_20120827_20200908_02_T1,1.6089829206466675
1969,1969,1969,10507,Daniel_ETM_4305,02/09/01,16:29:31,1.69,43.07,-88.39,WQP,0.005619484,0.01045447,0.005781655,0.007877414,0.005739352,0.001881157,0.000518017,LE07_L1TP_024030_20010902_20200917_02_T1,2.286350727081299
1970,1970,1970,10516,Daniel_ETM_1407,27/03/01,15:37:00,0.4,37.3123,-76.87672,WQP,0.008807903,0.014900346,0.013286698,0.012557983,0.007448105,0.002286071,0.001914453,LE07_L1TP_015034_20010327_20200917_02_T1,0.6330903172492981
1971,1971,1971,10519,Daniel_ETM_7128,04/09/00,16:49:01,6.86,47.924812,-91.975973,WQP,0.001307473,0.002117015,0.001338106,0.003003727,0.00264703,0.000668498,-9.51e-05,LE07_L1TP_027027_20000904_20200917_02_T1,3.8952431678771973
1972,1972,1972,10527,Daniel_ETM_409,23/07/05,15:16:31,1.524,41.439358,-71.57506,LAGOS,0.00520961,0.005776661,0.006027693,0.007372695,0.006809656,0.002899411,0.002644892,LE07_L1TP_012031_20050723_20200914_02_T1,1.054834008216858
1973,1973,1973,10554,Daniel_ETM_6678,24/05/09,16:48:40,5.49,47.156787,-93.67078,LAGOS,0.00256138,0.004843946,0.002554942,0.005241923,0.003434939,0.000909963,-0.000254759,LE07_L1TP_027027_20090524_20200912_02_T1,3.2081458568573
1974,1974,1974,10566,Daniel_ETM_10155,23/07/99,16:57:12,4.11,47.427014,-94.291549,WQP,0.003076834,0.005852024,0.003784452,0.005619745,0.004370269,0.001919739,0.001393703,LE07_L1TP_028027_19990723_20200918_02_T1,1.933725357055664
1975,1975,1975,10568,Daniel_ETM_10386,31/05/03,16:53:06,5.79,47.618079,-94.866953,LAGOS,0.011569073,0.013345024,0.009520869,0.015328469,0.015229068,0.002504675,0.001670176,LE07_L1TP_028027_20030531_20200915_02_T1,1.9528993368148804
1976,1976,1976,10573,Daniel_ETM_964,21/10/15,15:40:59,1.1,38.19685,-75.97321,WQP,0.00602293,0.008893972,0.006301941,0.006786633,0.001956778,0.000615279,0.000814919,LE07_L1TP_014033_20151021_20200903_02_T1,2.0640041828155518
1977,1977,1977,10575,Daniel_ETM_11364,07/07/99,16:57:34,2.9,45.820374,-95.420323,LAGOS,0.001835728,0.00651844,0.002509509,0.005352423,0.003832419,0.000976233,0.000525998,LE07_L1TP_028028_19990707_20200918_02_T1,1.4549381732940674
1978,1978,1978,10578,Daniel_ETM_145,22/07/07,15:10:18,5.3,44.483111,-69.783413,LAGOS,0.002662471,0.003598801,0.002513075,0.004711953,0.004674089,0.000813855,0.001186852,LE07_L1TP_011029_20070722_20200913_02_T1,3.2212915420532227
1979,1979,1979,10592,Daniel_ETM_11970,22/08/10,16:57:03,3.0,46.44723,-94.353886,LAGOS,0.004773154,0.00830741,0.006038794,0.008527895,0.007060316,0.003552101,0.00225888,LE07_L1TP_028028_20100822_20200910_02_T1,1.4115562438964844
1980,1980,1980,10597,Daniel_ETM_1641,18/08/10,15:47:15,0.6,29.8099148,-81.561643,WQP,0.001860714,0.004199615,0.003616665,0.005055898,0.003476445,-0.000110946,-3.9e-05,LE07_L1TP_016039_20100818_20200911_02_T1,1.3581935167312622
1981,1981,1981,10611,Daniel_ETM_696,20/10/09,15:30:30,2.2,38.64354,-76.50217,WQP,0.005057764,0.006613965,0.003300353,,0.002265222,0.000240437,-0.000442093,LE07_L1TP_014033_20091020_20200911_02_T1,3.196401834487915
1982,1982,1982,10621,Daniel_ETM_1681,22/04/08,15:45:31,2.5,28.2870881,-81.3069758,WQP,0.003661357,0.005296614,0.0036466,0.005305472,0.003416148,0.000297941,0.000189958,LE07_L1TP_016040_20080422_20200912_02_T1,2.7041492462158203
1983,1983,1983,10623,Daniel_ETM_2015,18/04/04,15:50:19,1.8288,29.7425,-82.0769444,WQP,0.005593369,0.007325251,0.006841138,0.008217304,0.008764849,0.004889757,0.00396289,LE07_L1TP_017039_20040418_20200915_02_T1,1.6315832138061523
